W,q,Q,cth,t,ds,stat,syst+,syst-,obs,unit,experiment
2.375000E+00,1.002162E+00,6.719036E-01,2.000000E-01,-1.138569E+00,6.280000E-02,7.800000E-03,7.127800E-03,7.127800E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,3.000000E-01,-1.003897E+00,8.140000E-02,9.100000E-03,9.238900E-03,9.238900E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,3.700000E-01,-9.096275E-01,1.012000E-01,1.260000E-02,1.148620E-02,1.148620E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,4.200000E-01,-8.422918E-01,1.074000E-01,1.240000E-02,1.218990E-02,1.218990E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,4.700000E-01,-7.749562E-01,1.413000E-01,1.540000E-02,1.603755E-02,1.603755E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,5.300000E-01,-6.941534E-01,1.554000E-01,1.690000E-02,1.763790E-02,1.763790E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,5.700000E-01,-6.402849E-01,1.961000E-01,2.020000E-02,2.225735E-02,2.225735E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,6.200000E-01,-5.729493E-01,2.492000E-01,2.370000E-02,2.828420E-02,2.828420E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,6.700000E-01,-5.056136E-01,2.807000E-01,2.580000E-02,3.185945E-02,3.185945E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,7.200000E-01,-4.382780E-01,3.443000E-01,3.050000E-02,3.907805E-02,3.907805E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,7.800000E-01,-3.574752E-01,5.021000E-01,4.200000E-02,5.698835E-02,5.698835E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,8.200000E-01,-3.036067E-01,4.956000E-01,4.420000E-02,5.625060E-02,5.625060E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,8.800000E-01,-2.228040E-01,6.829000E-01,5.890000E-02,7.750915E-02,7.750915E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,9.200000E-01,-1.689354E-01,9.602000E-01,1.730000E-01,1.089827E-01,1.089827E-01,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-8.000000E-01,-2.618552E+00,1.160000E-02,4.400000E-03,1.316600E-03,1.316600E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-7.000000E-01,-2.476223E+00,1.430000E-02,4.000000E-03,1.623050E-03,1.623050E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-6.000000E-01,-2.333894E+00,1.230000E-02,4.100000E-03,1.396050E-03,1.396050E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-5.000000E-01,-2.191565E+00,1.100000E-02,3.600000E-03,1.248500E-03,1.248500E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-4.000000E-01,-2.049235E+00,8.400000E-03,3.300000E-03,9.534000E-04,9.534000E-04,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-3.000000E-01,-1.906906E+00,8.300000E-03,2.900000E-03,9.420500E-04,9.420500E-04,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-2.000000E-01,-1.764577E+00,1.120000E-02,3.000000E-03,1.271200E-03,1.271200E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-1.000000E-01,-1.622248E+00,1.250000E-02,3.000000E-03,1.418750E-03,1.418750E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,0.000000E+00,-1.479919E+00,2.000000E-02,4.200000E-03,2.270000E-03,2.270000E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,1.000000E-01,-1.337589E+00,2.950000E-02,4.900000E-03,3.348250E-03,3.348250E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,2.000000E-01,-1.195260E+00,4.860000E-02,6.600000E-03,5.516100E-03,5.516100E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,3.000000E-01,-1.052931E+00,6.690000E-02,7.800000E-03,7.593150E-03,7.593150E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,3.700000E-01,-9.533006E-01,8.100000E-02,1.080000E-02,9.193500E-03,9.193500E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,4.200000E-01,-8.821360E-01,9.950000E-02,1.240000E-02,1.129325E-02,1.129325E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,4.700000E-01,-8.109714E-01,1.445000E-01,1.580000E-02,1.640075E-02,1.640075E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,5.300000E-01,-7.255739E-01,1.450000E-01,1.560000E-02,1.645750E-02,1.645750E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,5.700000E-01,-6.686422E-01,1.866000E-01,2.030000E-02,2.117910E-02,2.117910E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,6.200000E-01,-5.974776E-01,2.125000E-01,2.170000E-02,2.411875E-02,2.411875E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,6.700000E-01,-5.263130E-01,2.628000E-01,2.640000E-02,2.982780E-02,2.982780E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,7.200000E-01,-4.551484E-01,3.884000E-01,3.590000E-02,4.408340E-02,4.408340E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,7.800000E-01,-3.697509E-01,4.263000E-01,4.360000E-02,4.838505E-02,4.838505E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,8.200000E-01,-3.128192E-01,5.546000E-01,4.730000E-02,6.294710E-02,6.294710E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,8.800000E-01,-2.274217E-01,7.177000E-01,5.900000E-02,8.145895E-02,8.145895E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,9.200000E-01,-1.704900E-01,7.446000E-01,1.283000E-01,8.451210E-02,8.451210E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-8.000000E-01,-2.753044E+00,9.200000E-03,3.300000E-03,1.044200E-03,1.044200E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-7.000000E-01,-2.603016E+00,1.160000E-02,3.300000E-03,1.316600E-03,1.316600E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-6.000000E-01,-2.452987E+00,1.400000E-02,3.800000E-03,1.589000E-03,1.589000E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-5.000000E-01,-2.302958E+00,1.260000E-02,3.800000E-03,1.430100E-03,1.430100E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-4.000000E-01,-2.152930E+00,1.320000E-02,3.600000E-03,1.498200E-03,1.498200E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-3.000000E-01,-2.002901E+00,1.270000E-02,3.500000E-03,1.441450E-03,1.441450E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-2.000000E-01,-1.852872E+00,1.350000E-02,3.300000E-03,1.532250E-03,1.532250E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-1.000000E-01,-1.702844E+00,1.750000E-02,3.600000E-03,1.986250E-03,1.986250E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,0.000000E+00,-1.552815E+00,2.250000E-02,4.000000E-03,2.553750E-03,2.553750E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,1.000000E-01,-1.402786E+00,3.480000E-02,5.300000E-03,3.949800E-03,3.949800E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,2.000000E-01,-1.252757E+00,6.390000E-02,7.200000E-03,7.252650E-03,7.252650E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,3.000000E-01,-1.102729E+00,7.210000E-02,7.600000E-03,8.183350E-03,8.183350E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,3.700000E-01,-9.977087E-01,9.330000E-02,1.130000E-02,1.058955E-02,1.058955E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,4.200000E-01,-9.226944E-01,1.283000E-01,1.370000E-02,1.456205E-02,1.456205E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,4.700000E-01,-8.476800E-01,1.247000E-01,1.480000E-02,1.415345E-02,1.415345E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,5.300000E-01,-7.576628E-01,1.571000E-01,1.740000E-02,1.783085E-02,1.783085E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,5.700000E-01,-6.976513E-01,1.967000E-01,2.100000E-02,2.232545E-02,2.232545E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,6.200000E-01,-6.226370E-01,2.409000E-01,2.370000E-02,2.734215E-02,2.734215E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,6.700000E-01,-5.476226E-01,2.620000E-01,2.560000E-02,2.973700E-02,2.973700E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,7.200000E-01,-4.726083E-01,3.170000E-01,3.080000E-02,3.597950E-02,3.597950E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,7.800000E-01,-3.825911E-01,4.487000E-01,4.030000E-02,5.092745E-02,5.092745E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,8.200000E-01,-3.225796E-01,6.466000E-01,5.150000E-02,7.338910E-02,7.338910E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,8.800000E-01,-2.325624E-01,8.818000E-01,6.910000E-02,1.000843E-01,1.000843E-01,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,9.200000E-01,-1.725509E-01,9.667000E-01,1.523000E-01,1.097204E-01,1.097204E-01,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-8.000000E-01,-2.888810E+00,6.400000E-03,4.200000E-03,7.264000E-04,7.264000E-04,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-7.000000E-01,-2.731034E+00,4.500000E-03,2.100000E-03,5.107500E-04,5.107500E-04,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-6.000000E-01,-2.573258E+00,8.100000E-03,3.100000E-03,9.193500E-04,9.193500E-04,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-5.000000E-01,-2.415482E+00,7.900000E-03,2.900000E-03,8.966500E-04,8.966500E-04,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-4.000000E-01,-2.257705E+00,1.070000E-02,3.300000E-03,1.214450E-03,1.214450E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-3.000000E-01,-2.099929E+00,1.180000E-02,3.300000E-03,1.339300E-03,1.339300E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-2.000000E-01,-1.942153E+00,1.340000E-02,3.600000E-03,1.520900E-03,1.520900E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,-1.000000E-01,-1.784377E+00,1.630000E-02,3.800000E-03,1.850050E-03,1.850050E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,0.000000E+00,-1.626600E+00,2.140000E-02,4.600000E-03,2.428900E-03,2.428900E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,1.000000E-01,-1.468824E+00,3.120000E-02,5.100000E-03,3.541200E-03,3.541200E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,2.000000E-01,-1.311048E+00,4.270000E-02,6.100000E-03,4.846450E-03,4.846450E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,3.000000E-01,-1.153271E+00,6.220000E-02,7.700000E-03,7.059700E-03,7.059700E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,3.700000E-01,-1.042828E+00,7.970000E-02,1.100000E-02,9.045950E-03,9.045950E-03,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,4.200000E-01,-9.639400E-01,1.213000E-01,1.390000E-02,1.376755E-02,1.376755E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,4.700000E-01,-8.850518E-01,1.263000E-01,1.450000E-02,1.433505E-02,1.433505E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,5.300000E-01,-7.903861E-01,1.585000E-01,1.880000E-02,1.798975E-02,1.798975E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,5.700000E-01,-7.272756E-01,1.669000E-01,1.950000E-02,1.894315E-02,1.894315E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,6.200000E-01,-6.483874E-01,1.882000E-01,1.980000E-02,2.136070E-02,2.136070E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,6.700000E-01,-5.694993E-01,2.953000E-01,2.950000E-02,3.351655E-02,3.351655E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,7.200000E-01,-4.906111E-01,3.320000E-01,3.360000E-02,3.768200E-02,3.768200E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,7.800000E-01,-3.959454E-01,4.124000E-01,3.850000E-02,4.680740E-02,4.680740E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,8.200000E-01,-3.328349E-01,6.544000E-01,5.410000E-02,7.427440E-02,7.427440E-02,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,8.800000E-01,-2.381691E-01,9.594000E-01,7.420000E-02,1.088919E-01,1.088919E-01,ds/dcth,mb,clas2013
2.465000E+00,1.053929E+00,7.485146E-01,9.200000E-01,-1.750586E-01,9.688000E-01,1.137000E-01,1.099588E-01,1.099588E-01,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-8.000000E-01,-3.025894E+00,4.100000E-03,2.000000E-03,4.653500E-04,4.653500E-04,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-7.000000E-01,-2.860317E+00,8.200000E-03,2.900000E-03,9.307000E-04,9.307000E-04,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-6.000000E-01,-2.694740E+00,8.400000E-03,2.800000E-03,9.534000E-04,9.534000E-04,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-5.000000E-01,-2.529162E+00,1.080000E-02,3.400000E-03,1.225800E-03,1.225800E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-4.000000E-01,-2.363585E+00,8.200000E-03,2.800000E-03,9.307000E-04,9.307000E-04,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-3.000000E-01,-2.198008E+00,9.400000E-03,2.700000E-03,1.066900E-03,1.066900E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-2.000000E-01,-2.032430E+00,1.080000E-02,2.800000E-03,1.225800E-03,1.225800E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,-1.000000E-01,-1.866853E+00,1.050000E-02,2.700000E-03,1.191750E-03,1.191750E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,0.000000E+00,-1.701276E+00,1.530000E-02,3.000000E-03,1.736550E-03,1.736550E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,1.000000E-01,-1.535698E+00,3.060000E-02,4.900000E-03,3.473100E-03,3.473100E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,2.000000E-01,-1.370121E+00,4.390000E-02,5.900000E-03,4.982650E-03,4.982650E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,3.000000E-01,-1.204543E+00,6.100000E-02,7.200000E-03,6.923500E-03,6.923500E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,3.700000E-01,-1.088639E+00,7.750000E-02,1.100000E-02,8.796250E-03,8.796250E-03,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,4.200000E-01,-1.005851E+00,8.920000E-02,1.130000E-02,1.012420E-02,1.012420E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,4.700000E-01,-9.230620E-01,9.810000E-02,1.320000E-02,1.113435E-02,1.113435E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,5.300000E-01,-8.237156E-01,1.369000E-01,1.650000E-02,1.553815E-02,1.553815E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,5.700000E-01,-7.574846E-01,1.919000E-01,1.980000E-02,2.178065E-02,2.178065E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,6.200000E-01,-6.746960E-01,2.331000E-01,2.440000E-02,2.645685E-02,2.645685E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,6.700000E-01,-5.919073E-01,2.662000E-01,2.820000E-02,3.021370E-02,3.021370E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,7.200000E-01,-5.091186E-01,3.869000E-01,3.620000E-02,4.391315E-02,4.391315E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,7.800000E-01,-4.097722E-01,4.530000E-01,4.270000E-02,5.141550E-02,5.141550E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,8.200000E-01,-3.435413E-01,6.609000E-01,5.790000E-02,7.501215E-02,7.501215E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,8.800000E-01,-2.441949E-01,7.901000E-01,6.350000E-02,8.967635E-02,8.967635E-02,ds/dcth,mb,clas2013
2.495000E+00,1.071076E+00,7.729484E-01,9.200000E-01,-1.779639E-01,1.143900E+00,1.535000E-01,1.298326E-01,1.298326E-01,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-8.000000E-01,-3.187539E+00,6.600000E-03,2.600000E-03,7.491000E-04,7.491000E-04,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-7.000000E-01,-3.012787E+00,8.800000E-03,2.600000E-03,9.988000E-04,9.988000E-04,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-6.000000E-01,-2.838035E+00,7.100000E-03,2.300000E-03,8.058500E-04,8.058500E-04,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-5.000000E-01,-2.663283E+00,9.600000E-03,2.900000E-03,1.089600E-03,1.089600E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-4.000000E-01,-2.488531E+00,1.080000E-02,3.300000E-03,1.225800E-03,1.225800E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-3.000000E-01,-2.313778E+00,9.900000E-03,2.900000E-03,1.123650E-03,1.123650E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-2.000000E-01,-2.139026E+00,1.090000E-02,2.900000E-03,1.237150E-03,1.237150E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,-1.000000E-01,-1.964274E+00,1.130000E-02,3.000000E-03,1.282550E-03,1.282550E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,0.000000E+00,-1.789522E+00,1.510000E-02,3.300000E-03,1.713850E-03,1.713850E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,1.000000E-01,-1.614770E+00,2.870000E-02,5.100000E-03,3.257450E-03,3.257450E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,2.000000E-01,-1.440017E+00,4.280000E-02,6.000000E-03,4.857800E-03,4.857800E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,3.000000E-01,-1.265265E+00,5.580000E-02,6.900000E-03,6.333300E-03,6.333300E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,3.700000E-01,-1.142939E+00,8.240000E-02,1.100000E-02,9.352400E-03,9.352400E-03,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,4.200000E-01,-1.055563E+00,9.070000E-02,1.240000E-02,1.029445E-02,1.029445E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,4.700000E-01,-9.681865E-01,1.158000E-01,1.360000E-02,1.314330E-02,1.314330E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,5.300000E-01,-8.633352E-01,1.484000E-01,1.680000E-02,1.684340E-02,1.684340E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,5.700000E-01,-7.934343E-01,1.808000E-01,1.910000E-02,2.052080E-02,2.052080E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,6.200000E-01,-7.060582E-01,2.342000E-01,2.370000E-02,2.658170E-02,2.658170E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,6.700000E-01,-6.186821E-01,3.472000E-01,3.150000E-02,3.940720E-02,3.940720E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,7.200000E-01,-5.313060E-01,4.159000E-01,3.810000E-02,4.720465E-02,4.720465E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,7.800000E-01,-4.264547E-01,6.076000E-01,4.980000E-02,6.896260E-02,6.896260E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,8.200000E-01,-3.565538E-01,6.785000E-01,5.230000E-02,7.700975E-02,7.700975E-02,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,8.800000E-01,-2.517025E-01,1.056500E+00,8.160000E-02,1.199127E-01,1.199127E-01,ds/dcth,mb,clas2013
2.530000E+00,1.091017E+00,8.008684E-01,9.200000E-01,-1.818017E-01,1.228400E+00,1.284000E-01,1.394234E-01,1.394234E-01,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-8.000000E-01,-3.374595E+00,2.600000E-03,1.800000E-03,2.951000E-04,2.951000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-7.000000E-01,-3.189253E+00,3.800000E-03,2.000000E-03,4.313000E-04,4.313000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-6.000000E-01,-3.003911E+00,5.300000E-03,2.200000E-03,6.015500E-04,6.015500E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-5.000000E-01,-2.818569E+00,3.800000E-03,1.500000E-03,4.313000E-04,4.313000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-4.000000E-01,-2.633227E+00,5.800000E-03,2.300000E-03,6.583000E-04,6.583000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-3.000000E-01,-2.447885E+00,7.400000E-03,2.800000E-03,8.399000E-04,8.399000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-2.000000E-01,-2.262543E+00,5.000000E-03,2.000000E-03,5.675000E-04,5.675000E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,-1.000000E-01,-2.077201E+00,6.300000E-03,2.100000E-03,7.150500E-04,7.150500E-04,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,0.000000E+00,-1.891859E+00,1.070000E-02,3.000000E-03,1.214450E-03,1.214450E-03,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,1.000000E-01,-1.706517E+00,1.700000E-02,3.700000E-03,1.929500E-03,1.929500E-03,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,2.000000E-01,-1.521175E+00,2.490000E-02,4.500000E-03,2.826150E-03,2.826150E-03,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,3.000000E-01,-1.335833E+00,4.250000E-02,5.800000E-03,4.823750E-03,4.823750E-03,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,3.700000E-01,-1.206094E+00,5.980000E-02,8.900000E-03,6.787300E-03,6.787300E-03,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,4.200000E-01,-1.113423E+00,9.470000E-02,1.240000E-02,1.074845E-02,1.074845E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,4.700000E-01,-1.020752E+00,9.420000E-02,1.280000E-02,1.069170E-02,1.069170E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,5.300000E-01,-9.095469E-01,1.200000E-01,1.550000E-02,1.362000E-02,1.362000E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,5.700000E-01,-8.354101E-01,1.897000E-01,2.060000E-02,2.153095E-02,2.153095E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,6.200000E-01,-7.427391E-01,2.063000E-01,2.220000E-02,2.341505E-02,2.341505E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,6.700000E-01,-6.500682E-01,2.871000E-01,2.980000E-02,3.258585E-02,3.258585E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,7.200000E-01,-5.573972E-01,4.218000E-01,3.930000E-02,4.787430E-02,4.787430E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,7.800000E-01,-4.461920E-01,5.048000E-01,4.320000E-02,5.729480E-02,5.729480E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,8.200000E-01,-3.720552E-01,6.446000E-01,5.240000E-02,7.316210E-02,7.316210E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,8.800000E-01,-2.608500E-01,8.225000E-01,6.340000E-02,9.335375E-02,9.335375E-02,ds/dcth,mb,clas2013
2.570000E+00,1.113725E+00,8.320815E-01,9.200000E-01,-1.867132E-01,1.411700E+00,1.416000E-01,1.602280E-01,1.602280E-01,ds/dcth,mb,clas2013
